index,date_time,ch1_temperature,ch2_rh,dew_point
4113,03/26/2024 19:46:16,15.96,62.427,8.80
4114,03/26/2024 19:51:16,15.94,62.476,8.80
4115,03/26/2024 19:56:16,15.94,62.476,8.80
4116,03/26/2024 20:01:16,15.91,62.524,8.78
4117,03/26/2024 20:06:16,15.91,62.549,8.78
4118,03/26/2024 20:11:16,15.89,62.598,8.78
4119,03/26/2024 20:16:16,15.89,62.598,8.78
4120,03/26/2024 20:21:16,15.87,62.622,8.76
4121,03/26/2024 20:26:16,15.87,62.671,8.78
4122,03/26/2024 20:31:16,15.84,62.695,8.75
4123,03/26/2024 20:36:16,15.84,62.744,8.76
4124,03/26/2024 20:41:16,15.82,62.720,8.74
4125,03/26/2024 20:46:16,15.82,62.793,8.76
4126,03/26/2024 20:51:16,15.82,62.793,8.76
4127,03/26/2024 20:56:16,15.80,62.817,8.74
4128,03/26/2024 21:01:16,15.80,62.866,8.76
4129,03/26/2024 21:06:16,15.77,62.891,8.73
4130,03/26/2024 21:11:16,15.77,62.939,8.74
4131,03/26/2024 21:16:16,15.75,62.964,8.73
4132,03/26/2024 21:21:16,15.75,62.964,8.73
4133,03/26/2024 21:26:16,15.72,62.988,8.71
4134,03/26/2024 21:31:16,15.72,63.037,8.72
4135,03/26/2024 21:36:16,15.70,63.037,8.70
4136,03/26/2024 21:41:16,15.68,63.037,8.68
4137,03/26/2024 21:46:16,15.68,63.062,8.69
4138,03/26/2024 21:51:16,15.68,63.086,8.69
4139,03/26/2024 21:56:16,15.65,63.086,8.67
4140,03/26/2024 22:01:16,15.65,63.135,8.68
4141,03/26/2024 22:06:16,15.63,63.110,8.65
4142,03/26/2024 22:11:16,15.63,63.086,8.65
4143,03/26/2024 22:16:16,15.60,63.086,8.62
4144,03/26/2024 22:21:16,15.60,63.086,8.62
4145,03/26/2024 22:26:16,15.58,63.037,8.59
4146,03/26/2024 22:31:16,15.58,63.086,8.60
4147,03/26/2024 22:36:16,15.56,63.110,8.59
4148,03/26/2024 22:41:16,15.56,63.013,8.56
4149,03/26/2024 22:46:16,15.56,63.086,8.58
4150,03/26/2024 22:51:16,15.53,63.062,8.55
4151,03/26/2024 22:56:16,15.53,63.037,8.54
4152,03/26/2024 23:01:16,15.51,62.988,8.51
4153,03/26/2024 23:06:16,15.51,62.988,8.51
4154,03/26/2024 23:11:16,15.49,62.988,8.49
4155,03/26/2024 23:16:16,15.46,62.988,8.46
4156,03/26/2024 23:21:16,15.46,62.988,8.46
4157,03/26/2024 23:26:16,15.46,62.988,8.46
4158,03/26/2024 23:31:16,15.46,63.013,8.47
4159,03/26/2024 23:36:16,15.44,63.037,8.45
4160,03/26/2024 23:41:16,15.44,63.086,8.47
4161,03/26/2024 23:46:16,15.41,63.086,8.44
4162,03/26/2024 23:51:16,15.41,63.086,8.44
4163,03/26/2024 23:56:16,15.41,63.159,8.45
4164,03/27/2024 00:01:16,15.39,63.110,8.42
4165,03/27/2024 00:06:16,15.39,63.184,8.44
4166,03/27/2024 00:11:16,15.39,63.257,8.46
4167,03/27/2024 00:16:16,15.37,63.184,8.42
4168,03/27/2024 00:21:16,15.37,63.232,8.43
4169,03/27/2024 00:26:16,15.37,63.281,8.45
4170,03/27/2024 00:31:16,15.34,63.232,8.41
4171,03/27/2024 00:36:16,15.34,63.281,8.42
4172,03/27/2024 00:41:16,15.32,63.281,8.40
4173,03/27/2024 00:46:16,15.32,63.232,8.39
4174,03/27/2024 00:51:16,15.32,63.281,8.40
4175,03/27/2024 00:56:16,15.29,63.281,8.37
4176,03/27/2024 01:01:16,15.29,63.281,8.37
4177,03/27/2024 01:06:16,15.29,63.306,8.38
4178,03/27/2024 01:11:16,15.29,63.354,8.39
4179,03/27/2024 01:16:16,15.27,63.306,8.36
4180,03/27/2024 01:21:16,15.27,63.354,8.37
4181,03/27/2024 01:26:16,15.27,63.354,8.37
4182,03/27/2024 01:31:16,15.25,63.379,8.35
4183,03/27/2024 01:36:16,15.25,63.379,8.35
4184,03/27/2024 01:41:16,15.25,63.403,8.36
4185,03/27/2024 01:46:16,15.25,63.403,8.36
4186,03/27/2024 01:51:16,15.22,63.403,8.33
4187,03/27/2024 01:56:16,15.22,63.428,8.34
4188,03/27/2024 02:01:16,15.22,63.477,8.35
4189,03/27/2024 02:06:16,15.20,63.477,8.33
4190,03/27/2024 02:11:16,15.22,63.477,8.35
4191,03/27/2024 02:16:16,15.20,63.501,8.34
4192,03/27/2024 02:21:16,15.20,63.550,8.35
4193,03/27/2024 02:26:16,15.17,63.501,8.31
4194,03/27/2024 02:31:16,15.20,63.550,8.35
4195,03/27/2024 02:36:16,15.17,63.550,8.32
4196,03/27/2024 02:41:16,15.17,63.623,8.34
4197,03/27/2024 02:46:16,15.15,63.623,8.32
4198,03/27/2024 02:51:16,15.17,63.574,8.32
4199,03/27/2024 02:56:16,15.15,63.647,8.32
4200,03/27/2024 03:01:16,15.15,63.599,8.31
4201,03/27/2024 03:06:16,15.13,63.647,8.30
4202,03/27/2024 03:11:16,15.13,63.647,8.30
4203,03/27/2024 03:16:16,15.13,63.647,8.30
4204,03/27/2024 03:21:16,15.13,63.647,8.30
4205,03/27/2024 03:26:16,15.10,63.647,8.27
4206,03/27/2024 03:31:16,15.10,63.672,8.28
4207,03/27/2024 03:36:16,15.10,63.672,8.28
4208,03/27/2024 03:41:16,15.08,63.672,8.26
4209,03/27/2024 03:46:16,15.08,63.672,8.26
4210,03/27/2024 03:51:16,15.08,63.696,8.27
4211,03/27/2024 03:56:16,15.06,63.696,8.25
4212,03/27/2024 04:01:16,15.06,63.696,8.25
4213,03/27/2024 04:06:16,15.03,63.721,8.23
4214,03/27/2024 04:11:16,15.03,63.721,8.23
4215,03/27/2024 04:16:16,15.03,63.721,8.23
4216,03/27/2024 04:21:16,15.01,63.721,8.21
4217,03/27/2024 04:26:16,15.01,63.770,8.22
4218,03/27/2024 04:31:16,14.98,63.721,8.18
4219,03/27/2024 04:36:16,14.98,63.770,8.19
4220,03/27/2024 04:41:16,14.98,63.770,8.19
4221,03/27/2024 04:46:16,14.98,63.770,8.19
4222,03/27/2024 04:51:16,14.96,63.794,8.18
4223,03/27/2024 04:56:16,14.96,63.770,8.17
4224,03/27/2024 05:01:16,14.96,63.770,8.17
4225,03/27/2024 05:06:16,14.96,63.770,8.17
4226,03/27/2024 05:11:16,14.94,63.843,8.17
4227,03/27/2024 05:16:16,14.94,63.892,8.18
4228,03/27/2024 05:21:16,14.91,63.892,8.15
4229,03/27/2024 05:26:16,14.91,63.965,8.17
4230,03/27/2024 05:31:16,14.91,63.916,8.16
4231,03/27/2024 05:36:16,14.91,63.916,8.16
4232,03/27/2024 05:41:16,14.91,63.965,8.17
4233,03/27/2024 05:46:16,14.89,63.965,8.15
4234,03/27/2024 05:51:16,14.89,63.965,8.15
4235,03/27/2024 05:56:16,14.89,63.965,8.15
4236,03/27/2024 06:01:16,14.86,63.965,8.12
4237,03/27/2024 06:06:16,14.86,63.989,8.13
4238,03/27/2024 06:11:16,14.86,63.965,8.12
4239,03/27/2024 06:16:16,14.86,63.989,8.13
4240,03/27/2024 06:21:16,14.84,64.014,8.11
4241,03/27/2024 06:26:16,14.84,64.014,8.11
4242,03/27/2024 06:31:16,14.84,63.989,8.11
4243,03/27/2024 06:36:16,14.84,64.038,8.12
4244,03/27/2024 06:41:16,14.82,63.940,8.08
4245,03/27/2024 06:46:16,14.82,63.989,8.09
4246,03/27/2024 06:51:16,14.79,63.940,8.05
4247,03/27/2024 06:56:16,14.79,63.916,8.04
4248,03/27/2024 07:01:16,14.79,63.916,8.04
4249,03/27/2024 07:06:16,14.77,63.867,8.01
4250,03/27/2024 07:11:16,14.77,63.867,8.01
4251,03/27/2024 07:16:16,14.77,63.843,8.01
4252,03/27/2024 07:21:16,14.74,63.843,7.98
4253,03/27/2024 07:26:16,14.74,63.843,7.98
4254,03/27/2024 07:31:16,14.72,63.818,7.95
4255,03/27/2024 07:36:16,14.72,63.818,7.95
4256,03/27/2024 07:41:16,14.72,63.818,7.95
4257,03/27/2024 07:46:16,14.70,63.818,7.93
4258,03/27/2024 07:51:16,14.70,63.770,7.92
4259,03/27/2024 07:56:16,14.67,63.770,7.90
4260,03/27/2024 08:01:16,14.67,63.770,7.90
4261,03/27/2024 08:06:16,14.67,63.770,7.90
4262,03/27/2024 08:11:16,14.67,63.770,7.90
4263,03/27/2024 08:16:16,14.67,63.818,7.91
4264,03/27/2024 08:21:16,14.65,63.794,7.88
4265,03/27/2024 08:26:16,14.65,63.843,7.89
4266,03/27/2024 08:31:16,14.65,63.794,7.88
4267,03/27/2024 08:36:16,14.62,63.794,7.85
4268,03/27/2024 08:41:16,14.65,63.843,7.89
4269,03/27/2024 08:46:16,14.62,63.794,7.85
4270,03/27/2024 08:51:16,14.62,63.770,7.85
4271,03/27/2024 08:56:16,14.62,63.794,7.85
4272,03/27/2024 09:01:16,14.62,63.843,7.86
4273,03/27/2024 09:06:16,14.60,63.794,7.83
4274,03/27/2024 09:11:16,14.60,63.843,7.85
4275,03/27/2024 09:16:16,14.60,63.843,7.85
4276,03/27/2024 09:21:16,14.60,63.867,7.85
4277,03/27/2024 09:26:16,14.60,63.843,7.85
4278,03/27/2024 09:31:16,14.60,63.867,7.85
4279,03/27/2024 09:36:16,14.60,63.843,7.85
4280,03/27/2024 09:41:16,14.60,63.867,7.85
4281,03/27/2024 09:46:16,14.60,63.867,7.85
4282,03/27/2024 09:51:16,14.60,63.867,7.85
4283,03/27/2024 09:56:16,14.60,63.867,7.85
4284,03/27/2024 10:01:16,14.60,63.867,7.85
4285,03/27/2024 10:06:16,14.60,63.867,7.85
4286,03/27/2024 10:11:16,14.60,63.867,7.85
4287,03/27/2024 10:16:16,14.60,63.867,7.85
4288,03/27/2024 10:21:16,14.60,63.843,7.85
4289,03/27/2024 10:26:16,14.60,63.843,7.85
4290,03/27/2024 10:31:16,14.60,63.843,7.85
4291,03/27/2024 10:36:16,14.60,63.843,7.85
4292,03/27/2024 10:41:16,14.60,63.794,7.83
4293,03/27/2024 10:46:16,14.60,63.843,7.85
4294,03/27/2024 10:51:16,14.60,63.794,7.83
4295,03/27/2024 10:56:16,14.62,63.794,7.85
4296,03/27/2024 11:01:16,14.62,63.770,7.85
4297,03/27/2024 11:06:16,14.62,63.770,7.85
4298,03/27/2024 11:11:16,14.62,63.721,7.84
4299,03/27/2024 11:16:16,14.62,63.770,7.85
4300,03/27/2024 11:21:16,14.62,63.770,7.85
4301,03/27/2024 11:26:16,14.65,63.721,7.87
4302,03/27/2024 11:31:16,14.65,63.721,7.87
4303,03/27/2024 11:36:16,14.65,63.696,7.86
4304,03/27/2024 11:41:16,14.65,63.721,7.87
4305,03/27/2024 11:46:16,14.65,63.721,7.87
4306,03/27/2024 11:51:16,14.67,63.745,7.89
4307,03/27/2024 11:56:16,14.67,63.745,7.89
4308,03/27/2024 12:01:16,14.67,63.696,7.88
4309,03/27/2024 12:06:16,14.67,63.696,7.88
4310,03/27/2024 12:11:16,14.70,63.745,7.92
4311,03/27/2024 12:16:16,14.70,63.745,7.92
4312,03/27/2024 12:21:16,14.72,63.696,7.93
4313,03/27/2024 12:26:16,14.72,63.672,7.92
4314,03/27/2024 12:31:16,14.72,63.672,7.92
4315,03/27/2024 12:36:16,14.72,63.696,7.93
4316,03/27/2024 12:41:16,14.74,63.672,7.94
4317,03/27/2024 12:46:16,14.74,63.672,7.94
4318,03/27/2024 12:51:16,14.77,63.721,7.98
4319,03/27/2024 12:56:16,14.77,63.696,7.97
4320,03/27/2024 13:01:16,14.79,63.721,8.00
4321,03/27/2024 13:06:16,14.79,63.696,7.99
4322,03/27/2024 13:11:16,14.82,63.696,8.02
4323,03/27/2024 13:16:16,14.82,63.696,8.02
4324,03/27/2024 13:21:16,14.82,63.696,8.02
4325,03/27/2024 13:26:16,14.84,63.647,8.03
4326,03/27/2024 13:31:16,14.86,63.672,8.05
4327,03/27/2024 13:36:16,14.89,63.916,8.14
4328,03/27/2024 13:41:16,14.89,63.843,8.12
4329,03/27/2024 13:46:16,14.94,63.770,8.15
4330,03/27/2024 13:51:16,14.94,63.721,8.14
4331,03/27/2024 13:56:16,14.96,63.696,8.15
4332,03/27/2024 14:01:16,15.01,63.696,8.20
4333,03/27/2024 14:06:16,15.03,63.721,8.23
4334,03/27/2024 14:11:16,15.06,63.770,8.27
4335,03/27/2024 14:16:16,15.10,63.770,8.30
4336,03/27/2024 14:21:16,15.13,63.843,8.35
4337,03/27/2024 14:26:16,15.15,63.843,8.37
4338,03/27/2024 14:31:16,15.17,63.867,8.39
4339,03/27/2024 14:36:16,15.20,63.916,8.43
4340,03/27/2024 14:41:16,15.25,63.916,8.48
4341,03/27/2024 14:46:16,15.27,63.965,8.51
4342,03/27/2024 14:51:16,15.32,64.111,8.59
4343,03/27/2024 14:56:16,15.34,63.989,8.58
4344,03/27/2024 15:01:16,15.39,64.014,8.63
4345,03/27/2024 15:06:16,15.41,64.087,8.67
4346,03/27/2024 15:11:16,15.44,64.160,8.72
4347,03/27/2024 15:16:16,15.46,64.063,8.71
4348,03/27/2024 15:21:16,15.49,64.038,8.74
4349,03/27/2024 15:26:16,15.51,63.989,8.74
4350,03/27/2024 15:31:16,15.53,63.965,8.76
4351,03/27/2024 15:36:16,15.56,63.940,8.78
4352,03/27/2024 15:41:16,15.58,63.867,8.78
4353,03/27/2024 15:46:16,15.60,63.794,8.78
4354,03/27/2024 15:51:16,15.65,63.745,8.82
4355,03/27/2024 15:56:16,15.68,63.696,8.84
4356,03/27/2024 16:01:16,15.70,63.647,8.84
4357,03/27/2024 16:06:16,15.75,63.672,8.90
4358,03/27/2024 16:11:16,15.77,63.696,8.92
4359,03/27/2024 16:16:16,15.82,63.574,8.94
4360,03/27/2024 16:21:16,15.84,63.916,9.04
4361,03/27/2024 16:26:16,15.87,63.916,9.07
4362,03/27/2024 16:31:16,15.89,63.745,9.05
4363,03/27/2024 16:36:16,15.94,63.525,9.04
4364,03/27/2024 16:41:16,15.96,63.477,9.05
4365,03/27/2024 16:46:16,15.99,63.477,9.08
4366,03/27/2024 16:51:16,16.01,63.403,9.08
4367,03/27/2024 16:56:16,16.01,63.330,9.06
4368,03/27/2024 17:01:16,16.03,63.257,9.07
4369,03/27/2024 17:06:16,16.03,63.306,9.08
4370,03/27/2024 17:11:16,16.03,63.232,9.06
4371,03/27/2024 17:16:16,16.03,63.232,9.06
4372,03/27/2024 17:21:16,16.03,63.184,9.05
4373,03/27/2024 17:26:16,16.03,63.184,9.05
4374,03/27/2024 17:31:16,16.03,63.184,9.05
4375,03/27/2024 17:36:16,16.03,63.159,9.04
4376,03/27/2024 17:41:16,16.03,62.939,8.99
4377,03/27/2024 17:46:16,16.03,62.866,8.97
4378,03/27/2024 17:51:16,16.01,63.086,9.01
4379,03/27/2024 17:56:16,16.01,63.037,8.99
4380,03/27/2024 18:01:16,16.01,63.037,8.99
4381,03/27/2024 18:06:16,16.01,63.013,8.99
4382,03/27/2024 18:11:16,16.01,63.013,8.99
4383,03/27/2024 18:16:16,16.01,63.013,8.99
4384,03/27/2024 18:21:16,16.01,62.549,8.88
4385,03/27/2024 18:26:16,15.99,62.939,8.95
4386,03/27/2024 18:31:16,15.99,62.939,8.95
4387,03/27/2024 18:36:16,15.96,62.817,8.90
4388,03/27/2024 18:41:16,15.96,62.769,8.88
4389,03/27/2024 18:46:16,15.96,62.207,8.75
4390,03/27/2024 18:51:16,15.94,62.622,8.83
4391,03/27/2024 18:56:16,15.94,62.427,8.78
4392,03/27/2024 19:01:16,15.94,62.549,8.81
4393,03/27/2024 19:06:16,15.91,62.524,8.78
4394,03/27/2024 19:11:16,15.91,62.598,8.80
4395,03/27/2024 19:16:16,15.89,62.549,8.77
4396,03/27/2024 19:21:16,15.89,62.598,8.78
4397,03/27/2024 19:26:16,15.87,62.598,8.76
4398,03/27/2024 19:31:16,15.87,62.622,8.76
4399,03/27/2024 19:36:16,15.84,62.622,8.74
4400,03/27/2024 19:41:16,15.84,62.695,8.75
4401,03/27/2024 19:46:16,15.82,62.695,8.73
4402,03/27/2024 19:51:16,15.82,62.646,8.72
4403,03/27/2024 19:56:16,15.80,62.720,8.72
4404,03/27/2024 20:01:16,15.80,62.695,8.72
4405,03/27/2024 20:06:16,15.77,62.695,8.69
4406,03/27/2024 20:11:16,15.77,62.695,8.69
4407,03/27/2024 20:16:16,15.75,62.720,8.67
4408,03/27/2024 20:21:16,15.75,62.695,8.67
4409,03/27/2024 20:26:16,15.72,62.671,8.63
4410,03/27/2024 20:31:16,15.72,62.695,8.64
4411,03/27/2024 20:36:16,15.70,62.671,8.61
4412,03/27/2024 20:41:16,15.70,62.671,8.61
4413,03/27/2024 20:46:16,15.68,62.671,8.60
4414,03/27/2024 20:51:16,15.68,62.622,8.58
4415,03/27/2024 20:56:16,15.65,62.622,8.56
4416,03/27/2024 21:01:16,15.65,62.573,8.54
4417,03/27/2024 21:06:16,15.63,62.134,8.42
4418,03/27/2024 21:11:16,15.63,62.207,8.44
4419,03/27/2024 21:16:16,15.60,62.036,8.37
4420,03/27/2024 21:21:16,15.58,62.109,8.37
4421,03/27/2024 21:26:16,15.58,62.109,8.37
4422,03/27/2024 21:31:16,15.56,62.109,8.35
4423,03/27/2024 21:36:16,15.56,62.354,8.41
4424,03/27/2024 21:41:16,15.53,62.354,8.38
4425,03/27/2024 21:46:16,15.51,62.354,8.36
4426,03/27/2024 21:51:16,15.51,62.354,8.36
4427,03/27/2024 21:56:16,15.51,62.354,8.36
4428,03/27/2024 22:01:16,15.49,62.378,8.35
4429,03/27/2024 22:06:16,15.46,62.476,8.34
4430,03/27/2024 22:11:16,15.46,62.402,8.32
4431,03/27/2024 22:16:16,15.44,62.427,8.31
4432,03/27/2024 22:21:16,15.41,62.476,8.29
4433,03/27/2024 22:26:16,15.41,62.354,8.27
4434,03/27/2024 22:31:16,15.39,62.427,8.26
4435,03/27/2024 22:36:16,15.39,62.427,8.26
4436,03/27/2024 22:41:16,15.37,62.427,8.25
4437,03/27/2024 22:46:16,15.37,62.427,8.25
4438,03/27/2024 22:51:16,15.34,62.427,8.22
4439,03/27/2024 22:56:16,15.32,62.451,8.20
4440,03/27/2024 23:01:16,15.32,62.427,8.20
4441,03/27/2024 23:06:16,15.29,62.451,8.18
4442,03/27/2024 23:11:16,15.29,62.427,8.17
4443,03/27/2024 23:16:16,15.27,62.451,8.16
4444,03/27/2024 23:21:16,15.25,62.451,8.14
4445,03/27/2024 23:26:16,15.25,62.402,8.13
4446,03/27/2024 23:31:16,15.22,62.402,8.10
4447,03/27/2024 23:36:16,15.20,62.354,8.07
4448,03/27/2024 23:41:16,15.20,62.354,8.07
4449,03/27/2024 23:46:16,15.17,62.402,8.05
4450,03/27/2024 23:51:16,15.17,62.402,8.05
4451,03/27/2024 23:56:16,15.15,62.378,8.03
4452,03/28/2024 00:01:16,15.13,62.378,8.01
4453,03/28/2024 00:06:16,15.13,62.354,8.00
4454,03/28/2024 00:11:16,15.10,62.354,7.97
4455,03/28/2024 00:16:16,15.10,62.305,7.96
4456,03/28/2024 00:21:16,15.08,62.427,7.97
4457,03/28/2024 00:26:16,15.08,62.305,7.94
4458,03/28/2024 00:31:16,15.06,62.378,7.94
4459,03/28/2024 00:36:16,15.03,62.256,7.88
4460,03/28/2024 00:41:16,15.03,62.280,7.89
4461,03/28/2024 00:46:16,15.01,62.183,7.85
4462,03/28/2024 00:51:16,14.98,62.329,7.85
4463,03/28/2024 00:56:16,14.98,62.280,7.84
4464,03/28/2024 01:01:16,14.96,62.256,7.82
4465,03/28/2024 01:06:16,14.94,62.280,7.80
4466,03/28/2024 01:11:16,14.94,62.158,7.78
4467,03/28/2024 01:16:16,14.94,62.158,7.78
4468,03/28/2024 01:21:16,14.91,62.085,7.73
4469,03/28/2024 01:26:16,14.89,62.134,7.72
4470,03/28/2024 01:31:16,14.89,62.134,7.72
4471,03/28/2024 01:36:16,14.86,62.012,7.66
4472,03/28/2024 01:41:16,14.86,62.085,7.68
4473,03/28/2024 01:46:16,14.84,61.963,7.63
4474,03/28/2024 01:51:16,14.82,61.938,7.61
4475,03/28/2024 01:56:16,14.82,61.963,7.62
4476,03/28/2024 02:01:16,14.79,62.012,7.60
4477,03/28/2024 02:06:16,14.79,61.890,7.57
4478,03/28/2024 02:11:16,14.77,61.938,7.56
4479,03/28/2024 02:16:16,14.77,61.865,7.55
4480,03/28/2024 02:21:16,14.74,61.865,7.52
4481,03/28/2024 02:26:16,14.74,61.841,7.51
4482,03/28/2024 02:31:16,14.72,61.938,7.52
4483,03/28/2024 02:36:16,14.72,61.841,7.49
4484,03/28/2024 02:41:16,14.70,61.816,7.47
4485,03/28/2024 02:46:16,14.70,61.914,7.49
4486,03/28/2024 02:51:16,14.67,61.938,7.47
4487,03/28/2024 02:56:16,14.67,61.914,7.46
4488,03/28/2024 03:01:16,14.67,61.865,7.45
4489,03/28/2024 03:06:16,14.65,61.890,7.44
4490,03/28/2024 03:11:16,14.65,61.890,7.44
4491,03/28/2024 03:16:16,14.62,61.890,7.41
4492,03/28/2024 03:21:16,14.62,61.890,7.41
4493,03/28/2024 03:26:16,14.60,61.816,7.37
4494,03/28/2024 03:31:16,14.60,61.816,7.37
4495,03/28/2024 03:36:16,14.60,61.816,7.37
4496,03/28/2024 03:41:16,14.58,61.816,7.35
4497,03/28/2024 03:46:16,14.58,61.792,7.35
4498,03/28/2024 03:51:16,14.55,61.768,7.31
4499,03/28/2024 03:56:16,14.55,61.694,7.30
4500,03/28/2024 04:01:16,14.55,61.743,7.31
4501,03/28/2024 04:06:16,14.53,61.743,7.29
4502,03/28/2024 04:11:16,14.53,61.743,7.29
4503,03/28/2024 04:16:16,14.53,61.694,7.28
4504,03/28/2024 04:21:16,14.51,61.743,7.27
4505,03/28/2024 04:26:16,14.51,61.743,7.27
4506,03/28/2024 04:31:16,14.48,61.670,7.22
4507,03/28/2024 04:36:16,14.48,61.694,7.23
4508,03/28/2024 04:41:16,14.48,61.694,7.23
4509,03/28/2024 04:46:16,14.46,61.694,7.21
4510,03/28/2024 04:51:16,14.46,61.670,7.21
4511,03/28/2024 04:56:16,14.46,61.621,7.19
4512,03/28/2024 05:01:16,14.43,61.572,7.15
4513,03/28/2024 05:06:16,14.43,61.597,7.16
4514,03/28/2024 05:11:16,14.41,61.646,7.15
4515,03/28/2024 05:16:16,14.41,61.523,7.12
4516,03/28/2024 05:21:16,14.41,61.523,7.12
4517,03/28/2024 05:26:16,14.39,61.572,7.12
4518,03/28/2024 05:31:16,14.39,61.499,7.10
4519,03/28/2024 05:36:16,14.39,61.523,7.11
4520,03/28/2024 05:41:16,14.36,61.572,7.09
4521,03/28/2024 05:46:16,14.36,61.475,7.07
4522,03/28/2024 05:51:16,14.34,61.523,7.06
4523,03/28/2024 05:56:16,14.34,61.523,7.06
4524,03/28/2024 06:01:16,14.34,61.548,7.06
4525,03/28/2024 06:06:16,14.34,61.548,7.06
4526,03/28/2024 06:11:16,14.31,61.523,7.03
4527,03/28/2024 06:16:16,14.31,61.548,7.04
4528,03/28/2024 06:21:16,14.31,61.548,7.04
4529,03/28/2024 06:26:16,14.29,61.548,7.02
4530,03/28/2024 06:31:16,14.29,61.597,7.03
4531,03/28/2024 06:36:16,14.29,61.548,7.02
4532,03/28/2024 06:41:16,14.27,61.548,7.00
4533,03/28/2024 06:46:16,14.27,61.597,7.01
4534,03/28/2024 06:51:16,14.24,61.572,6.98
4535,03/28/2024 06:56:16,14.24,61.597,6.98
4536,03/28/2024 07:01:16,14.24,61.597,6.98
4537,03/28/2024 07:06:16,14.24,61.572,6.98
4538,03/28/2024 07:11:16,14.22,61.572,6.96
4539,03/28/2024 07:16:16,14.22,61.426,6.92
4540,03/28/2024 07:21:16,14.19,61.401,6.89
4541,03/28/2024 07:26:16,14.19,61.353,6.88
4542,03/28/2024 07:31:16,14.19,61.279,6.86
4543,03/28/2024 07:36:16,14.17,61.328,6.85
4544,03/28/2024 07:41:16,14.17,61.353,6.86
4545,03/28/2024 07:46:16,14.17,61.401,6.87
4546,03/28/2024 07:51:16,14.17,61.426,6.87
4547,03/28/2024 07:56:16,14.15,61.426,6.86
4548,03/28/2024 08:01:16,14.15,61.450,6.86
4549,03/28/2024 08:06:16,14.15,61.499,6.87
4550,03/28/2024 08:11:16,14.15,61.523,6.88
4551,03/28/2024 08:16:16,14.15,61.548,6.88
4552,03/28/2024 08:21:16,14.15,61.597,6.90
4553,03/28/2024 08:26:16,14.12,61.597,6.87
4554,03/28/2024 08:31:16,14.12,61.597,6.87
4555,03/28/2024 08:36:16,14.12,61.621,6.87
4556,03/28/2024 08:41:16,14.12,61.621,6.87
4557,03/28/2024 08:46:16,14.12,61.621,6.87
4558,03/28/2024 08:51:16,14.12,61.670,6.88
4559,03/28/2024 08:56:16,14.12,61.621,6.87
4560,03/28/2024 09:01:16,14.12,61.694,6.89
4561,03/28/2024 09:06:16,14.10,61.670,6.87
4562,03/28/2024 09:11:16,14.10,61.670,6.87
4563,03/28/2024 09:16:16,14.10,61.694,6.87
4564,03/28/2024 09:21:16,14.10,61.670,6.87
4565,03/28/2024 09:26:16,14.10,61.670,6.87
4566,03/28/2024 09:31:16,14.10,61.621,6.85
4567,03/28/2024 09:36:16,14.07,61.670,6.84
4568,03/28/2024 09:41:16,14.10,61.670,6.87
4569,03/28/2024 09:46:16,14.10,61.670,6.87
4570,03/28/2024 09:51:16,14.07,61.597,6.82
4571,03/28/2024 09:56:16,14.07,61.597,6.82
4572,03/28/2024 10:01:16,14.07,61.597,6.82
4573,03/28/2024 10:06:16,14.07,61.523,6.80
4574,03/28/2024 10:11:16,14.05,61.523,6.78
4575,03/28/2024 10:16:16,14.05,61.523,6.78
4576,03/28/2024 10:21:16,14.05,61.523,6.78
4577,03/28/2024 10:26:16,14.05,61.572,6.80
4578,03/28/2024 10:31:16,14.05,61.572,6.80
4579,03/28/2024 10:36:16,14.05,61.572,6.80
4580,03/28/2024 10:41:16,14.05,61.646,6.81
4581,03/28/2024 10:46:16,14.05,61.646,6.81
4582,03/28/2024 10:51:16,14.05,61.670,6.82
4583,03/28/2024 10:56:16,14.05,61.670,6.82
4584,03/28/2024 11:01:16,14.05,61.719,6.83
4585,03/28/2024 11:06:16,14.05,61.719,6.83
4586,03/28/2024 11:11:16,14.05,61.743,6.84
4587,03/28/2024 11:16:16,14.05,61.792,6.85
4588,03/28/2024 11:21:16,14.05,61.816,6.85
4589,03/28/2024 11:26:16,14.07,61.841,6.88
4590,03/28/2024 11:31:16,14.07,61.914,6.90
4591,03/28/2024 11:36:16,14.07,61.938,6.90
4592,03/28/2024 11:41:16,14.07,61.987,6.91
4593,03/28/2024 11:46:16,14.10,62.012,6.95
4594,03/28/2024 11:51:16,14.10,62.061,6.96
4595,03/28/2024 11:56:16,14.12,62.061,6.98
4596,03/28/2024 12:01:16,14.12,62.061,6.98
4597,03/28/2024 12:06:16,14.15,62.085,7.01
4598,03/28/2024 12:11:16,14.15,62.134,7.02
4599,03/28/2024 12:16:16,14.17,62.183,7.05
4600,03/28/2024 12:21:16,14.17,62.183,7.05
4601,03/28/2024 12:26:16,14.19,62.354,7.11
4602,03/28/2024 12:31:16,14.22,62.427,7.16
4603,03/28/2024 12:36:16,14.24,62.476,7.19
4604,03/28/2024 12:41:16,14.27,62.549,7.23
4605,03/28/2024 12:46:16,14.29,62.524,7.25
4606,03/28/2024 12:51:16,14.31,62.671,7.30
4607,03/28/2024 12:56:16,14.34,62.695,7.33
4608,03/28/2024 13:01:16,14.36,62.695,7.35
4609,03/28/2024 13:06:16,14.39,62.695,7.38
4610,03/28/2024 13:11:16,14.41,62.646,7.39
4611,03/28/2024 13:16:16,14.43,62.646,7.41
